,time,energy
85,2019-07-01 09:15:00,0.0
86,2019-07-01 09:30:00,0.0
87,2019-07-01 09:45:00,0.0
88,2019-07-01 10:00:00,0.0
89,2019-07-01 10:15:00,0.0
90,2019-07-01 10:30:00,0.0
91,2019-07-01 10:45:00,0.0
92,2019-07-01 11:00:00,0.0
93,2019-07-01 11:15:00,0.0
94,2019-07-01 11:30:00,0.0
95,2019-07-01 11:45:00,0.0
96,2019-07-02 12:00:00,0.0
97,2019-07-02 12:15:00,0.0
98,2019-07-02 12:30:00,0.0
99,2019-07-02 12:45:00,0.0
100,2019-07-02 01:00:00,0.0
101,2019-07-02 01:15:00,0.0
102,2019-07-02 01:30:00,0.0
103,2019-07-02 01:45:00,0.0
104,2019-07-02 02:00:00,0.0
105,2019-07-02 02:15:00,0.0
106,2019-07-02 02:30:00,0.0
107,2019-07-02 02:45:00,0.0
108,2019-07-02 03:00:00,0.0
109,2019-07-02 03:15:00,0.0
110,2019-07-02 03:30:00,0.0
111,2019-07-02 03:45:00,0.0
112,2019-07-02 04:00:00,0.0
113,2019-07-02 04:15:00,0.0
114,2019-07-02 04:30:00,0.0
115,2019-07-02 04:45:00,0.0
116,2019-07-02 05:00:00,0.0
117,2019-07-02 05:15:00,0.002
118,2019-07-02 05:30:00,0.031032021
119,2019-07-02 05:45:00,0.173762083
120,2019-07-02 06:00:00,0.42851884
121,2019-07-02 06:15:00,0.92807942
122,2019-07-02 06:30:00,1.55174497
123,2019-07-02 06:45:00,2.1815225
124,2019-07-02 07:00:00,3.1128261000000004
125,2019-07-02 07:15:00,3.9593591
126,2019-07-02 07:30:00,4.9514731
127,2019-07-02 07:45:00,5.3585525
128,2019-07-02 08:00:00,6.496080200000001
129,2019-07-02 08:15:00,7.664368
130,2019-07-02 08:30:00,8.777722
131,2019-07-02 08:45:00,8.726265
132,2019-07-02 09:00:00,10.283331
133,2019-07-02 09:15:00,11.071138000000001
134,2019-07-02 09:30:00,11.727530999999999
135,2019-07-02 09:45:00,12.610758
136,2019-07-02 10:00:00,11.902311
137,2019-07-02 10:15:00,14.520466
138,2019-07-02 10:30:00,15.433925
139,2019-07-02 10:45:00,16.603827
140,2019-07-02 11:00:00,15.761676000000001
141,2019-07-02 11:15:00,14.993838
142,2019-07-02 11:30:00,15.722779999999998
143,2019-07-02 11:45:00,19.293309
144,2019-07-02 12:00:00,17.989921
145,2019-07-02 12:15:00,17.565973
146,2019-07-02 12:30:00,19.760731
147,2019-07-02 12:45:00,21.324455
148,2019-07-02 01:00:00,19.335598
149,2019-07-02 01:15:00,19.126279
150,2019-07-02 01:30:00,20.510532
151,2019-07-02 01:45:00,19.039461
152,2019-07-02 02:00:00,18.163089000000003
153,2019-07-02 02:15:00,20.192534
154,2019-07-02 02:30:00,20.199412
155,2019-07-02 02:45:00,19.725620000000003
156,2019-07-02 03:00:00,17.988523
157,2019-07-02 03:15:00,16.567154000000002
158,2019-07-02 03:30:00,17.177076
159,2019-07-02 03:45:00,16.120751000000002
160,2019-07-02 04:00:00,14.224460999999998
161,2019-07-02 04:15:00,14.235419
162,2019-07-02 04:30:00,13.177046300000002
163,2019-07-02 04:45:00,11.574183999999999
164,2019-07-02 05:00:00,10.0018929
165,2019-07-02 05:15:00,9.044432400000002
166,2019-07-02 05:30:00,7.9253648000000005
167,2019-07-02 05:45:00,6.3732504
168,2019-07-02 06:00:00,5.1861137
169,2019-07-02 06:15:00,3.9731747000000004
170,2019-07-02 06:30:00,3.19696336
171,2019-07-02 06:45:00,2.20675441
172,2019-07-02 07:00:00,1.33731565
173,2019-07-02 07:15:00,0.744597719
174,2019-07-02 07:30:00,0.37431503
175,2019-07-02 07:45:00,0.12501073099999999
176,2019-07-02 08:00:00,0.027000000000000003
177,2019-07-02 08:15:00,0.01
178,2019-07-02 08:30:00,0.0
179,2019-07-02 08:45:00,0.0
180,2019-07-02 09:00:00,0.0
181,2019-07-02 09:15:00,0.0
182,2019-07-02 09:30:00,0.0
183,2019-07-02 09:45:00,0.0
184,2019-07-02 10:00:00,0.0
185,2019-07-02 10:15:00,0.0
186,2019-07-02 10:30:00,0.0
187,2019-07-02 10:45:00,0.0
188,2019-07-02 11:00:00,0.0
189,2019-07-02 11:15:00,0.0
190,2019-07-02 11:30:00,0.0
191,2019-07-02 11:45:00,0.0
192,2019-07-03 12:00:00,0.0
193,2019-07-03 12:15:00,0.0
194,2019-07-03 12:30:00,0.0
195,2019-07-03 12:45:00,0.0
196,2019-07-03 01:00:00,0.0
197,2019-07-03 01:15:00,0.0
198,2019-07-03 01:30:00,0.0
199,2019-07-03 01:45:00,0.0
200,2019-07-03 02:00:00,0.0
201,2019-07-03 02:15:00,0.0
202,2019-07-03 02:30:00,0.0
203,2019-07-03 02:45:00,0.0
204,2019-07-03 03:00:00,0.0
205,2019-07-03 03:15:00,0.0
206,2019-07-03 03:30:00,0.0
207,2019-07-03 03:45:00,0.0
208,2019-07-03 04:00:00,0.0
209,2019-07-03 04:15:00,0.0
210,2019-07-03 04:30:00,0.0
211,2019-07-03 04:45:00,0.0
212,2019-07-03 05:00:00,0.0
213,2019-07-03 05:15:00,0.006
214,2019-07-03 05:30:00,0.04703202099999999
215,2019-07-03 05:45:00,0.302762083
216,2019-07-03 06:00:00,0.60151884
217,2019-07-03 06:15:00,0.86507942
218,2019-07-03 06:30:00,1.02774497
219,2019-07-03 06:45:00,1.6955224999999998
220,2019-07-03 07:00:00,2.7598261
221,2019-07-03 07:15:00,3.6643591
222,2019-07-03 07:30:00,4.6264731
223,2019-07-03 07:45:00,5.4715525000000005
224,2019-07-03 08:00:00,6.4550802
225,2019-07-03 08:15:00,6.495368
226,2019-07-03 08:30:00,7.650722
227,2019-07-03 08:45:00,9.004265
228,2019-07-03 09:00:00,10.432331
229,2019-07-03 09:15:00,11.080138
230,2019-07-03 09:30:00,12.299531
231,2019-07-03 09:45:00,13.928757999999998
232,2019-07-03 10:00:00,14.081754
233,2019-07-03 10:15:00,14.260848999999999
234,2019-07-03 10:30:00,15.778098000000002
235,2019-07-03 10:45:00,17.665827
236,2019-07-03 11:00:00,18.577676
237,2019-07-03 11:15:00,17.142838
238,2019-07-03 11:30:00,18.02978
239,2019-07-03 11:45:00,16.289309
240,2019-07-03 12:00:00,17.453920999999998
241,2019-07-03 12:15:00,17.020973
242,2019-07-03 12:30:00,18.704731
243,2019-07-03 12:45:00,16.052455
244,2019-07-03 01:00:00,14.334608
245,2019-07-03 01:15:00,16.250545000000002
246,2019-07-03 01:30:00,13.810255999999999
247,2019-07-03 01:45:00,12.896461
248,2019-07-03 02:00:00,11.075089
249,2019-07-03 02:15:00,10.297533999999999
250,2019-07-03 02:30:00,10.139412
251,2019-07-03 02:45:00,14.153620000000002
252,2019-07-03 03:00:00,14.542523000000001
253,2019-07-03 03:15:00,13.883154000000001
254,2019-07-03 03:30:00,12.189076
255,2019-07-03 03:45:00,12.663751
256,2019-07-03 04:00:00,12.534461
257,2019-07-03 04:15:00,9.300419
258,2019-07-03 04:30:00,5.934046299999999
259,2019-07-03 04:45:00,7.264183999999999
260,2019-07-03 05:00:00,7.0408929
261,2019-07-03 05:15:00,5.8524324
262,2019-07-03 05:30:00,6.9493648
263,2019-07-03 05:45:00,6.0892504
264,2019-07-03 06:00:00,5.0731137
265,2019-07-03 06:15:00,3.6671747000000003
266,2019-07-03 06:30:00,1.56996336
267,2019-07-03 06:45:00,0.79775441
268,2019-07-03 07:00:00,0.41631565
269,2019-07-03 07:15:00,0.23759771899999999
270,2019-07-03 07:30:00,0.12331503
271,2019-07-03 07:45:00,0.031010731
272,2019-07-03 08:00:00,0.013999999999999999
273,2019-07-03 08:15:00,0.0
274,2019-07-03 08:30:00,0.0
275,2019-07-03 08:45:00,0.0
276,2019-07-03 09:00:00,0.0
277,2019-07-03 09:15:00,0.0
278,2019-07-03 09:30:00,0.0
279,2019-07-03 09:45:00,0.0
280,2019-07-03 10:00:00,0.0
281,2019-07-03 10:15:00,0.0
282,2019-07-03 10:30:00,0.0
283,2019-07-03 10:45:00,0.0
284,2019-07-03 11:00:00,0.0
285,2019-07-03 11:15:00,0.0
286,2019-07-03 11:30:00,0.0
287,2019-07-03 11:45:00,0.0
288,2019-07-04 12:00:00,0.0
289,2019-07-04 12:15:00,0.0
290,2019-07-04 12:30:00,0.0
291,2019-07-04 12:45:00,0.0
292,2019-07-04 01:00:00,0.0
293,2019-07-04 01:15:00,0.0
294,2019-07-04 01:30:00,0.0
295,2019-07-04 01:45:00,0.0
296,2019-07-04 02:00:00,0.0
297,2019-07-04 02:15:00,0.0
298,2019-07-04 02:30:00,0.0
299,2019-07-04 02:45:00,0.0
300,2019-07-04 03:00:00,0.0
301,2019-07-04 03:15:00,0.0
302,2019-07-04 03:30:00,0.0
303,2019-07-04 03:45:00,0.0
304,2019-07-04 04:00:00,0.0
305,2019-07-04 04:15:00,0.0
306,2019-07-04 04:30:00,0.0
307,2019-07-04 04:45:00,0.0
308,2019-07-04 05:00:00,0.0
309,2019-07-04 05:15:00,0.001
310,2019-07-04 05:30:00,0.029032021
311,2019-07-04 05:45:00,0.166762083
312,2019-07-04 06:00:00,0.37151884
313,2019-07-04 06:15:00,0.69307942
314,2019-07-04 06:30:00,1.15374497
315,2019-07-04 06:45:00,1.8945224999999999
316,2019-07-04 07:00:00,2.9018261
317,2019-07-04 07:15:00,3.8683591
318,2019-07-04 07:30:00,4.9854731
319,2019-07-04 07:45:00,6.2095525
320,2019-07-04 08:00:00,7.5060801999999995
321,2019-07-04 08:15:00,8.418368
322,2019-07-04 08:30:00,9.949722
323,2019-07-04 08:45:00,11.433264999999999
324,2019-07-04 09:00:00,12.851331
325,2019-07-04 09:15:00,13.701138
326,2019-07-04 09:30:00,15.033531
327,2019-07-04 09:45:00,16.100758
328,2019-07-04 10:00:00,17.408754000000002
329,2019-07-04 10:15:00,17.820849
330,2019-07-04 10:30:00,18.913098
331,2019-07-04 10:45:00,19.195826999999998
332,2019-07-04 11:00:00,20.496676
333,2019-07-04 11:15:00,20.500838
334,2019-07-04 11:30:00,21.20478
335,2019-07-04 11:45:00,21.814308999999998
336,2019-07-04 12:00:00,21.344921
337,2019-07-04 12:15:00,22.164973
338,2019-07-04 12:30:00,21.947731
339,2019-07-04 12:45:00,22.221455
340,2019-07-04 01:00:00,21.504607999999998
341,2019-07-04 01:15:00,22.069545
342,2019-07-04 01:30:00,21.669256
343,2019-07-04 01:45:00,21.193461
344,2019-07-04 02:00:00,20.699089
345,2019-07-04 02:15:00,20.538534
346,2019-07-04 02:30:00,19.981412
347,2019-07-04 02:45:00,19.11262
348,2019-07-04 03:00:00,18.598523
349,2019-07-04 03:15:00,16.303154
350,2019-07-04 03:30:00,16.019076000000002
351,2019-07-04 03:45:00,14.912751
352,2019-07-04 04:00:00,13.614460999999999
353,2019-07-04 04:15:00,12.423419
354,2019-07-04 04:30:00,10.3470463
355,2019-07-04 04:45:00,8.356183999999999
356,2019-07-04 05:00:00,8.0418929
357,2019-07-04 05:15:00,7.004432400000001
358,2019-07-04 05:30:00,6.5043648
359,2019-07-04 05:45:00,5.4942504
360,2019-07-04 06:00:00,6.0881137
361,2019-07-04 06:15:00,4.4201747000000005
362,2019-07-04 06:30:00,3.36296336
363,2019-07-04 06:45:00,2.21175441
364,2019-07-04 07:00:00,1.41231565
365,2019-07-04 07:15:00,0.9285977190000001
366,2019-07-04 07:30:00,0.26231503
367,2019-07-04 07:45:00,0.052010731
368,2019-07-04 08:00:00,0.027000000000000003
369,2019-07-04 08:15:00,0.006999999999999999
370,2019-07-04 08:30:00,0.0
371,2019-07-04 08:45:00,0.0
372,2019-07-04 09:00:00,0.0
373,2019-07-04 09:15:00,0.0
374,2019-07-04 09:30:00,0.0
375,2019-07-04 09:45:00,0.0
376,2019-07-04 10:00:00,0.0
377,2019-07-04 10:15:00,0.0
378,2019-07-04 10:30:00,0.0
379,2019-07-04 10:45:00,0.0
380,2019-07-04 11:00:00,0.0
381,2019-07-04 11:15:00,0.0
382,2019-07-04 11:30:00,0.0
383,2019-07-04 11:45:00,0.0
384,2019-07-05 12:00:00,0.0
385,2019-07-05 12:15:00,0.0
386,2019-07-05 12:30:00,0.0
387,2019-07-05 12:45:00,0.0
388,2019-07-05 01:00:00,0.0
389,2019-07-05 01:15:00,0.0
390,2019-07-05 01:30:00,0.0
391,2019-07-05 01:45:00,0.0
392,2019-07-05 02:00:00,0.0
393,2019-07-05 02:15:00,0.0
394,2019-07-05 02:30:00,0.0
395,2019-07-05 02:45:00,0.0
396,2019-07-05 03:00:00,0.0
397,2019-07-05 03:15:00,0.0
398,2019-07-05 03:30:00,0.0
399,2019-07-05 03:45:00,0.0
400,2019-07-05 04:00:00,0.0
401,2019-07-05 04:15:00,0.0
402,2019-07-05 04:30:00,0.0
403,2019-07-05 04:45:00,0.0
404,2019-07-05 05:00:00,0.0
405,2019-07-05 05:15:00,0.008
406,2019-07-05 05:30:00,0.021032021
407,2019-07-05 05:45:00,0.12476208300000001
408,2019-07-05 06:00:00,0.40651884
409,2019-07-05 06:15:00,0.77407942
410,2019-07-05 06:30:00,1.21074497
411,2019-07-05 06:45:00,1.9245225
412,2019-07-05 07:00:00,2.9018261
413,2019-07-05 07:15:00,3.8043591
414,2019-07-05 07:30:00,4.5754731
415,2019-07-05 07:45:00,5.9995525
416,2019-07-05 08:00:00,7.340080199999999
417,2019-07-05 08:15:00,7.365367999999999
418,2019-07-05 08:30:00,8.356722
419,2019-07-05 08:45:00,9.738265
420,2019-07-05 09:00:00,11.959331
421,2019-07-05 09:15:00,13.712138000000001
422,2019-07-05 09:30:00,14.683531
423,2019-07-05 09:45:00,14.778757999999998
424,2019-07-05 10:00:00,16.041754
425,2019-07-05 10:15:00,17.860848999999998
426,2019-07-05 10:30:00,18.110098
427,2019-07-05 10:45:00,23.385146
428,2019-07-05 11:00:00,14.911821
429,2019-07-05 11:15:00,18.648374
430,2019-07-05 11:30:00,20.16478
431,2019-07-05 11:45:00,20.909309
432,2019-07-05 12:00:00,21.290921
433,2019-07-05 12:15:00,21.198973000000002
434,2019-07-05 12:30:00,21.653731
435,2019-07-05 12:45:00,21.444454999999998
436,2019-07-05 01:00:00,21.146607999999997
437,2019-07-05 01:15:00,20.929545
438,2019-07-05 01:30:00,21.399256
439,2019-07-05 01:45:00,21.142460999999997
440,2019-07-05 02:00:00,20.564089000000003
441,2019-07-05 02:15:00,19.840533999999998
442,2019-07-05 02:30:00,16.201412
443,2019-07-05 02:45:00,14.33862
444,2019-07-05 03:00:00,11.381523
445,2019-07-05 03:15:00,12.343154
446,2019-07-05 03:30:00,14.839076
447,2019-07-05 03:45:00,12.008751
448,2019-07-05 04:00:00,10.464461
449,2019-07-05 04:15:00,10.535419000000001
450,2019-07-05 04:30:00,11.4270463
451,2019-07-05 04:45:00,10.920183999999999
452,2019-07-05 05:00:00,9.3798929
453,2019-07-05 05:15:00,8.2294324
454,2019-07-05 05:30:00,6.2343648
455,2019-07-05 05:45:00,6.1072504
456,2019-07-05 06:00:00,5.2061137
457,2019-07-05 06:15:00,4.1591747
458,2019-07-05 06:30:00,3.04496336
459,2019-07-05 06:45:00,2.67775441
460,2019-07-05 07:00:00,1.48031565
461,2019-07-05 07:15:00,0.697597719
462,2019-07-05 07:30:00,0.31831503
463,2019-07-05 07:45:00,0.09801073099999999
464,2019-07-05 08:00:00,0.027999999999999997
465,2019-07-05 08:15:00,0.006999999999999999
466,2019-07-05 08:30:00,0.0
467,2019-07-05 08:45:00,0.0
468,2019-07-05 09:00:00,0.0
469,2019-07-05 09:15:00,0.0
470,2019-07-05 09:30:00,0.0
471,2019-07-05 09:45:00,0.0
472,2019-07-05 10:00:00,0.0
473,2019-07-05 10:15:00,0.0
474,2019-07-05 10:30:00,0.0
475,2019-07-05 10:45:00,0.0
476,2019-07-05 11:00:00,0.0
477,2019-07-05 11:15:00,0.0
478,2019-07-05 11:30:00,0.0
479,2019-07-05 11:45:00,0.0
480,2019-07-06 12:00:00,0.0
481,2019-07-06 12:15:00,0.0
482,2019-07-06 12:30:00,0.0
483,2019-07-06 12:45:00,0.0
484,2019-07-06 01:00:00,0.0
485,2019-07-06 01:15:00,0.0
486,2019-07-06 01:30:00,0.0
487,2019-07-06 01:45:00,0.0
488,2019-07-06 02:00:00,0.0
489,2019-07-06 02:15:00,0.0
490,2019-07-06 02:30:00,0.0
491,2019-07-06 02:45:00,0.0
492,2019-07-06 03:00:00,0.0
493,2019-07-06 03:15:00,0.0
494,2019-07-06 03:30:00,0.0
495,2019-07-06 03:45:00,0.0
496,2019-07-06 04:00:00,0.0
497,2019-07-06 04:15:00,0.0
498,2019-07-06 04:30:00,0.0
499,2019-07-06 04:45:00,0.0
500,2019-07-06 05:00:00,0.0
501,2019-07-06 05:15:00,0.001
502,2019-07-06 05:30:00,0.028032021
503,2019-07-06 05:45:00,0.162762083
504,2019-07-06 06:00:00,0.34451884
505,2019-07-06 06:15:00,0.66207942
506,2019-07-06 06:30:00,1.10374497
507,2019-07-06 06:45:00,1.8595224999999997
508,2019-07-06 07:00:00,2.8118261
509,2019-07-06 07:15:00,3.7783591
510,2019-07-06 07:30:00,4.8534730999999995
511,2019-07-06 07:45:00,6.0825525
512,2019-07-06 08:00:00,7.314080199999999
513,2019-07-06 08:15:00,8.418368
514,2019-07-06 08:30:00,9.955722
515,2019-07-06 08:45:00,11.517265
516,2019-07-06 09:00:00,12.849331
517,2019-07-06 09:15:00,13.760138000000001
518,2019-07-06 09:30:00,15.281531
519,2019-07-06 09:45:00,16.193758
520,2019-07-06 10:00:00,17.272754
521,2019-07-06 10:15:00,17.912848999999998
522,2019-07-06 10:30:00,18.894098
523,2019-07-06 10:45:00,19.576826999999998
524,2019-07-06 11:00:00,20.385676
525,2019-07-06 11:15:00,20.671838
526,2019-07-06 11:30:00,20.80378
527,2019-07-06 11:45:00,21.684309
528,2019-07-06 12:00:00,22.008921
529,2019-07-06 12:15:00,21.630973
530,2019-07-06 12:30:00,21.997730999999998
531,2019-07-06 12:45:00,21.986455
532,2019-07-06 01:00:00,22.322608
533,2019-07-06 01:15:00,21.766545
534,2019-07-06 01:30:00,21.346256
535,2019-07-06 01:45:00,20.879461
536,2019-07-06 02:00:00,20.753089000000003
537,2019-07-06 02:15:00,20.447534
538,2019-07-06 02:30:00,19.625412
539,2019-07-06 02:45:00,19.41562
540,2019-07-06 03:00:00,18.539523000000003
541,2019-07-06 03:15:00,17.500154000000002
542,2019-07-06 03:30:00,17.412076000000003
543,2019-07-06 03:45:00,15.997751000000001
544,2019-07-06 04:00:00,14.590461
545,2019-07-06 04:15:00,13.353419
546,2019-07-06 04:30:00,12.6020463
547,2019-07-06 04:45:00,10.933183999999999
548,2019-07-06 05:00:00,10.0718929
549,2019-07-06 05:15:00,8.653432400000002
550,2019-07-06 05:30:00,7.6393648
551,2019-07-06 05:45:00,6.5482504
552,2019-07-06 06:00:00,5.3621137
553,2019-07-06 06:15:00,4.035174700000001
554,2019-07-06 06:30:00,3.19796336
555,2019-07-06 06:45:00,2.18575441
556,2019-07-06 07:00:00,1.36131565
557,2019-07-06 07:15:00,0.631597719
558,2019-07-06 07:30:00,0.25831503
559,2019-07-06 07:45:00,0.074010731
560,2019-07-06 08:00:00,0.027000000000000003
561,2019-07-06 08:15:00,0.009000000000000001
562,2019-07-06 08:30:00,0.0
563,2019-07-06 08:45:00,0.0
564,2019-07-06 09:00:00,0.0
565,2019-07-06 09:15:00,0.0
566,2019-07-06 09:30:00,0.0
567,2019-07-06 09:45:00,0.0
568,2019-07-06 10:00:00,0.0
569,2019-07-06 10:15:00,0.0
570,2019-07-06 10:30:00,0.0
571,2019-07-06 10:45:00,0.0
572,2019-07-06 11:00:00,0.0
573,2019-07-06 11:15:00,0.0
574,2019-07-06 11:30:00,0.0
575,2019-07-06 11:45:00,0.0
576,2019-07-07 12:00:00,0.0
577,2019-07-07 12:15:00,0.0
578,2019-07-07 12:30:00,0.0
579,2019-07-07 12:45:00,0.0
580,2019-07-07 01:00:00,0.0
581,2019-07-07 01:15:00,0.0
582,2019-07-07 01:30:00,0.0
583,2019-07-07 01:45:00,0.0
584,2019-07-07 02:00:00,0.0
585,2019-07-07 02:15:00,0.0
586,2019-07-07 02:30:00,0.0
587,2019-07-07 02:45:00,0.0
588,2019-07-07 03:00:00,0.0
589,2019-07-07 03:15:00,0.0
590,2019-07-07 03:30:00,0.0
591,2019-07-07 03:45:00,0.0
592,2019-07-07 04:00:00,0.0
593,2019-07-07 04:15:00,0.0
594,2019-07-07 04:30:00,0.0
595,2019-07-07 04:45:00,0.0
596,2019-07-07 05:00:00,0.0
597,2019-07-07 05:15:00,0.002
598,2019-07-07 05:30:00,0.032032021
599,2019-07-07 05:45:00,0.159762083
600,2019-07-07 06:00:00,0.46351884
601,2019-07-07 06:15:00,1.28107942
602,2019-07-07 06:30:00,2.18774497
603,2019-07-07 06:45:00,2.2805225
604,2019-07-07 07:00:00,2.5268261
605,2019-07-07 07:15:00,3.3483591
606,2019-07-07 07:30:00,4.2514731
607,2019-07-07 07:45:00,5.7595525
608,2019-07-07 08:00:00,5.7210802
609,2019-07-07 08:15:00,6.437368
610,2019-07-07 08:30:00,7.382722
611,2019-07-07 08:45:00,6.3002650000000004
612,2019-07-07 09:00:00,5.488331
613,2019-07-07 09:15:00,10.853138000000001
614,2019-07-07 09:30:00,15.211530999999999
615,2019-07-07 09:45:00,15.483757999999998
616,2019-07-07 10:00:00,16.382754000000002
617,2019-07-07 10:15:00,16.462849
618,2019-07-07 10:30:00,16.930098
619,2019-07-07 10:45:00,18.148827
620,2019-07-07 11:00:00,15.888676
621,2019-07-07 11:15:00,16.650838
622,2019-07-07 11:30:00,15.982779999999998
623,2019-07-07 11:45:00,15.486309
624,2019-07-07 12:00:00,15.083920999999998
625,2019-07-07 12:15:00,14.609973000000002
626,2019-07-07 12:30:00,18.803731
627,2019-07-07 12:45:00,18.256455
628,2019-07-07 01:00:00,18.538608
629,2019-07-07 01:15:00,18.146977
630,2019-07-07 01:30:00,18.277741
631,2019-07-07 01:45:00,17.507543
632,2019-07-07 02:00:00,17.139089000000002
633,2019-07-07 02:15:00,18.587272
634,2019-07-07 02:30:00,20.452102
635,2019-07-07 02:45:00,16.848192
636,2019-07-07 03:00:00,15.064523000000001
637,2019-07-07 03:15:00,12.315154
638,2019-07-07 03:30:00,13.240076
639,2019-07-07 03:45:00,11.020750999999999
640,2019-07-07 04:00:00,8.781461
641,2019-07-07 04:15:00,8.746419
642,2019-07-07 04:30:00,8.888046300000001
643,2019-07-07 04:45:00,7.1371839999999995
644,2019-07-07 05:00:00,4.781892900000001
645,2019-07-07 05:15:00,3.8594324
646,2019-07-07 05:30:00,3.4893648
647,2019-07-07 05:45:00,2.7162504000000003
648,2019-07-07 06:00:00,1.8351137
649,2019-07-07 06:15:00,1.4821746999999998
650,2019-07-07 06:30:00,1.04996336
651,2019-07-07 06:45:00,0.71675441
652,2019-07-07 07:00:00,0.51231565
653,2019-07-07 07:15:00,0.286597719
654,2019-07-07 07:30:00,0.14231503
655,2019-07-07 07:45:00,0.037010731
656,2019-07-07 08:00:00,0.013999999999999999
657,2019-07-07 08:15:00,0.0
658,2019-07-07 08:30:00,0.0
659,2019-07-07 08:45:00,0.0
660,2019-07-07 09:00:00,0.0
661,2019-07-07 09:15:00,0.0
662,2019-07-07 09:30:00,0.0
663,2019-07-07 09:45:00,0.0
664,2019-07-07 10:00:00,0.0
665,2019-07-07 10:15:00,0.0
666,2019-07-07 10:30:00,0.0
667,2019-07-07 10:45:00,0.0
668,2019-07-07 11:00:00,0.0
669,2019-07-07 11:15:00,0.0
670,2019-07-07 11:30:00,0.0
671,2019-07-07 11:45:00,0.0
672,2019-07-08 12:00:00,0.0
673,2019-07-08 12:15:00,0.0
674,2019-07-08 12:30:00,0.0
675,2019-07-08 12:45:00,0.0
676,2019-07-08 01:00:00,0.0
677,2019-07-08 01:15:00,0.0
678,2019-07-08 01:30:00,0.0
679,2019-07-08 01:45:00,0.0
680,2019-07-08 02:00:00,0.0
681,2019-07-08 02:15:00,0.0
682,2019-07-08 02:30:00,0.0
683,2019-07-08 02:45:00,0.0
684,2019-07-08 03:00:00,0.0
685,2019-07-08 03:15:00,0.0
