time,temperature,rain,wind_direction(deg),wind_speed(m/s),air_pressure(hPa),sea_pressuer(hPa),humidity(%),solar_radiation(MJ/m^2),solar_energy(Sec),energy
2019-07-01 6:45,22.55333333,0.0,246.7666667,1.033333333,998.1466667000001,1004.646667,88.21333333,0.05799999999999997,0.0,0.6685225
2019-07-01 7:00,22.6,0.0,234.74,0.78,998.1866667000002,1004.6866669999999,87.80666667,0.057999999999999996,0.0,0.9828261
2019-07-01 7:15,22.66666667,0.0,255.77333330000002,1.026666667,998.2333332999999,1004.733333,87.16666667,0.04800000000000004,0.0,1.1163591
2019-07-01 7:30,22.69333333,0.0,252.02,1.033333333,998.5133332999999,1005.013333,87.16666667,0.051333332999999925,0.0,1.3224731
2019-07-01 7:45,22.70666667,0.0,219.1866667,0.72,998.5666667000002,1005.0666669999999,86.08,0.07933333400000009,0.0,1.9235525000000002
2019-07-01 8:00,22.87333333,0.0,242.93333330000002,0.36666666700000006,998.4266667000002,1004.926667,84.76666667,0.10066666599999996,0.0,2.1770802000000002
2019-07-01 8:15,22.91333333,0.0,240.96,0.666666667,998.2866667000002,1004.786667,83.04,0.09466666699999993,0.0,2.550368
2019-07-01 8:30,23.14,0.0,156.06666669999998,0.34666666700000004,998.2733332999999,1004.773333,82.6,0.12266666700000006,0.0,3.280722
2019-07-01 8:45,23.49333333,0.0,234.5266667,0.88,998.36,1004.86,81.31333333,0.19200000000000006,0.0,4.099265
2019-07-01 9:00,23.55333333,0.0,246.52,1.486666667,998.48,1004.98,79.55333333,0.19000000000000006,0.0,5.2193309999999995
2019-07-01 9:15,23.72666667,0.0,262.8933333,1.5733333330000001,998.6,1005.1,79.39333333,0.20266666600000005,0.0,5.118138
2019-07-01 9:30,23.72666667,0.0,279.2,1.3533333330000001,998.52,1005.02,79.95333333,0.24666666699999995,0.0,7.020531
2019-07-01 9:45,24.18666667,0.0,269.6933333,1.08,998.4266667000002,1004.926667,75.25333333,0.2853333330000001,0.0,7.097758
2019-07-01 10:00,24.08666667,0.0,290.3266667,1.733333333,998.5733332999998,1005.073333,74.0,0.25466666699999996,0.0,10.365753999999999
2019-07-01 10:15,24.14,0.0,272.56,1.6666666669999999,998.68,1005.18,72.82666667,0.24866666699999973,0.0,9.667849
2019-07-01 10:30,24.24,0.0,274.0933333,1.3466666669999998,998.74,1005.24,70.60666667,0.23733333300000048,0.0,11.343098
2019-07-01 10:45,24.36666667,0.0,266.74,1.326666667,998.7733332999999,1005.253333,65.82666667,0.3353333329999999,0.0,11.670827000000001
2019-07-01 11:00,24.43333333,0.0,258.34,1.3533333330000001,998.7666667000001,1005.233333,65.56666667,0.36466666699999983,0.0,14.664676
2019-07-01 11:15,24.85333333,0.0,226.39333330000002,1.3,998.6533332999999,1005.113333,66.48666667,0.42266666699999966,0.0,14.267838000000001
2019-07-01 11:30,25.38,0.0,270.29333330000003,1.1866666670000001,998.6866667000002,1005.1866669999999,64.09333333,0.4400000000000004,0.0,15.087779999999999
2019-07-01 11:45,25.34,0.0,257.5533333,1.493333333,998.86,1005.36,62.24666667,0.5393333330000001,61.2,16.694309
2019-07-01 12:00,25.92,0.0,220.58,1.553333333,999.28,1005.78,61.63333333,0.6886666670000006,352.8666667,17.328920999999998
2019-07-01 12:15,26.24,0.0,249.6866667,1.84,999.2866667000002,1005.773333,59.52666667,0.7066666659999985,399.8666666,15.369973000000002
2019-07-01 12:30,26.57333333,0.0,277.24,1.773333333,999.2933332999999,1005.72,56.58666667,0.6413333340000014,362.19999970000003,17.333731
2019-07-01 12:45,26.44,0.0,281.79333330000003,1.72,999.2266667000001,1005.693333,57.86666667,0.5439999999999996,86.33333399999992,15.281455
2019-07-01 13:00,26.96,0.0,266.6866667,1.6466666669999999,999.0533332999998,1005.453333,56.38,0.702,466.133333,14.115607999999998
2019-07-01 13:15,26.44666667,0.0,247.2666667,1.706666667,999.0,1005.446667,58.69333333,0.4120000000000008,43.40000000000009,12.308545
2019-07-01 13:30,26.62,0.0,241.14,1.253333333,998.9933332999999,1005.4,58.95333333,0.37666666599999843,0.0,12.075256
2019-07-01 13:45,26.45333333,0.0,264.08666669999997,1.8733333330000002,999.02,1005.46,59.63333333,0.3393333340000009,0.0,10.859461
2019-07-01 14:00,26.50666667,0.0,255.02,1.706666667,998.9933332999999,1005.42,59.85333333,0.3113333330000003,0.0,9.606089
2019-07-01 14:15,26.89333333,0.0,262.5466667,1.6733333330000002,999.2133332999998,1005.613333,58.37333333,0.3946666669999992,113.66666700000019,13.668534
2019-07-01 14:30,26.89333333,0.0,242.7,2.166666667,999.22,1005.62,58.0,0.42200000300000085,276.3333329999998,9.144411999999999
2019-07-01 14:45,26.7,0.0,221.62,1.8,999.14,1005.54,59.11333333,0.29733333000000073,0.0,9.93262
2019-07-01 15:00,26.96,0.0,257.26,1.64,999.0266667000001,1005.426667,59.85333333,0.41000000000000014,410.46666700000014,14.299523
2019-07-01 15:15,27.41333333,0.0,232.58,1.6333333330000002,998.9533332999998,1005.353333,58.34,0.5693333299999992,898.933333,12.539154
2019-07-01 15:30,27.63333333,0.0,222.6933333,1.6933333330000002,998.9666667000001,1005.366667,54.64666667,0.49733333999999907,886.2000000000003,13.601076
2019-07-01 15:45,27.45333333,0.0,228.62,1.753333333,998.9866667000001,1005.386667,53.03333333,0.39133333000000015,854.066667,11.711751
2019-07-01 16:00,27.59333333,0.0,237.49333330000002,2.113333333,998.92,1005.32,52.43333333,0.4213333299999995,899.933333,11.708461
2019-07-01 16:15,27.6,0.0,274.9266667,1.82,998.8666667000001,1005.266667,52.6,0.3446666700000005,551.8666670000002,7.494419000000001
2019-07-01 16:30,27.24,0.0,247.2,1.94,998.88,1005.28,53.20666667,0.24466667000000086,6.533332999999402,6.903046300000001
2019-07-01 16:45,27.33333333,0.0,258.84,1.8066666669999998,998.88,1005.28,52.42666667,0.25333332999999847,0.0,6.280183999999999
2019-07-01 17:00,27.24,0.0,248.71333330000002,1.8266666669999998,998.8466667000001,1005.246667,55.44,0.2740000000000009,230.73333300000013,7.8698929
2019-07-01 17:15,26.92666667,0.0,243.06666669999998,2.12,998.7333332999999,1005.133333,61.77333333,0.30599999999999916,488.4666669999997,9.7894324
2019-07-01 17:30,27.28,0.0,252.7533333,2.24,998.74,1005.14,60.88666667,0.39000000000000057,782.2666670000008,6.8223648
2019-07-01 17:45,26.86666667,0.0,255.24,2.153333333,998.6666667000002,1005.0666669999999,59.19333333,0.19599999999999973,341.7999999999993,6.3122504
2019-07-01 18:00,27.1,0.0,249.7466667,2.0733333330000003,998.6733332999999,1005.073333,55.4,0.20800000000000018,387.39999999999964,6.5671137
2019-07-01 18:15,27.39333333,0.0,229.1933333,2.333333333,998.7266667000001,1005.126667,55.54666667,0.3206666699999996,877.8666659999999,4.6661747
2019-07-01 18:30,27.18,0.0,254.6466667,2.333333333,998.74,1005.14,56.62,0.253333330000002,899.9333370000004,3.29396336
2019-07-01 18:45,26.9,0.0,249.82,2.0266666669999998,998.78,1005.18,58.43333333,0.18599999999999817,900.1333300000006,2.41575441
2019-07-01 19:00,26.81333333,0.0,241.1,1.62,998.94,1005.34,59.64666667,0.13200000000000145,899.6666700000005,1.54731565
2019-07-01 19:15,26.46,0.0,242.5266667,1.8733333330000002,999.0066667000001,1005.453333,59.3,0.08399999999999785,730.3333299999995,0.825597719
2019-07-01 19:30,26.07333333,0.0,246.4666667,2.113333333,999.0333332999999,1005.533333,60.14,0.04866666999999936,66.39999999999964,0.35531503
2019-07-01 19:45,25.72666667,0.0,243.1333333,1.8266666669999998,999.0,1005.5,60.82666667,0.020000000000003126,0.0,0.119010731
2019-07-01 20:00,25.52,0.0,248.2333333,1.766666667,999.0866667000001,1005.586667,61.05333333,0.013999999999999346,0.0,0.026000000000000002
2019-07-01 20:15,25.2,0.0,243.7333333,1.326666667,999.1733332999999,1005.673333,61.56666667,0.013333329999998256,0.0,0.01
2019-07-01 20:30,24.91333333,0.0,245.1533333,1.226666667,999.32,1005.786667,62.61333333,0.008000000000002672,0.0,0.0
2019-07-01 20:45,24.64666667,0.0,251.2066667,1.533333333,999.4666667000001,1005.906667,63.54,0.0,0.0,0.0
2019-07-01 21:00,24.38,0.0,236.7066667,1.42,999.78,1006.28,64.33333333,0.00999999999999801,0.0,0.0
2019-07-01 21:15,24.16,0.0,236.5133333,1.046666667,999.9666667000001,1006.466667,65.1,0.0,0.0,0.0
2019-07-01 21:30,24.01333333,0.0,227.00666669999998,0.8666666670000001,1000.126667,1006.626667,65.70666667,0.0,0.0,0.0
2019-07-01 21:45,23.79333333,0.0,248.0933333,1.473333333,1000.326667,1006.826667,66.28,0.0,0.0,0.0
2019-07-01 22:00,23.44666667,0.0,249.16,1.34,1000.573333,1007.073333,67.67333333,0.0,0.0,0.0
2019-07-01 22:15,23.18,0.0,263.5,1.4066666669999999,1000.693333,1007.193333,68.78,0.0,0.0,0.0
2019-07-01 22:30,22.94,0.0,262.6533333,1.4,1000.8133330000001,1007.3133330000001,69.72666667,0.0,0.0,0.0
2019-07-01 22:45,22.7,0.0,259.3,1.4333333330000002,1000.9,1007.4,70.78,0.0,0.0,0.0
2019-07-01 23:00,22.61333333,0.0,253.0933333,0.913333333,1001.046667,1007.546667,71.42666667,0.0,0.0,0.0
2019-07-01 23:15,22.28666667,0.0,249.54,1.2,1001.14,1007.64,72.28666667,0.0,0.0,0.0
2019-07-01 23:30,22.19333333,0.0,257.9333333,1.246666667,1001.32,1007.9,72.49333333,0.0,0.0,0.0
2019-07-01 23:45,22.02666667,0.0,255.1333333,0.96,1001.4333330000001,1008.033333,72.66,0.0,0.0,0.0
2019-07-02 0:00,21.84666667,0.0,241.7666667,0.953333333,1001.406667,1008.006667,73.20666667,0.0,0.0,0.0
2019-07-02 0:15,21.71333333,0.0,256.3333333,0.566666667,1001.36,1007.96,73.72666667,0.0,0.0,0.0
2019-07-02 0:30,21.52,0.0,259.1066667,0.686666667,1001.466667,1008.0666669999999,74.2,0.0,0.0,0.0
2019-07-02 0:45,21.34,0.0,228.7,0.653333333,1001.46,1008.06,74.74666667,0.0,0.0,0.0
2019-07-02 1:00,21.23333333,0.0,249.9666667,0.673333333,1001.513333,1008.113333,74.96666667,0.0,0.0,0.0
2019-07-02 1:15,21.12,0.0,227.99333330000002,0.553333333,1001.6,1008.2,75.35333333,0.0,0.0,0.0
2019-07-02 1:30,20.88666667,0.0,261.3266667,0.42,1001.646667,1008.246667,75.88,0.0,0.0,0.0
2019-07-02 1:45,20.7,0.0,233.3533333,0.29333333300000003,1001.553333,1008.153333,76.5,0.0,0.0,0.0
2019-07-02 2:00,20.65333333,0.0,230.43333330000002,0.673333333,1001.62,1008.22,77.06666667,0.0,0.0,0.0
2019-07-02 2:15,20.6,0.0,219.05333330000002,0.47333333299999997,1001.593333,1008.193333,77.29333333,0.0,0.0,0.0
2019-07-02 2:30,20.39333333,0.0,143.83333330000002,0.313333333,1001.5,1008.1,78.11333333,0.0,0.0,0.0
2019-07-02 2:45,20.25333333,0.0,171.02,0.29333333300000003,1001.5,1008.1,79.14666667,0.0,0.0,0.0
2019-07-02 3:00,20.24,0.0,164.56,0.38,1001.493333,1008.093333,79.02666667,0.0,0.0,0.0
2019-07-02 3:15,20.09333333,0.0,150.99333330000002,1.14,1001.4333330000001,1008.033333,80.38666667,0.0,0.0,0.0
2019-07-02 3:30,19.78666667,0.0,144.56666669999998,1.133333333,1001.54,1008.14,81.79333333,0.0,0.0,0.0
2019-07-02 3:45,19.68,0.0,157.0466667,0.806666667,1001.666667,1008.266667,82.00666667,0.0,0.0,0.0
2019-07-02 4:00,19.6,0.0,156.46,1.066666667,1001.7,1008.3,81.69333333,0.0,0.0,0.0
2019-07-02 4:15,19.54666667,0.0,149.42,0.62,1001.8,1008.4,81.44,0.0,0.0,0.0
2019-07-02 4:30,19.26666667,0.0,156.3133333,0.46666666700000003,1002.093333,1008.693333,81.96,0.0,0.0,0.0
2019-07-02 4:45,19.18666667,0.0,100.68,0.12666666699999998,1002.266667,1008.866667,82.44666667,0.0,0.0,0.0
2019-07-02 5:00,19.17333333,0.0,222.2533333,0.32666666699999997,1002.306667,1008.906667,81.72,0.0,0.0,0.0
2019-07-02 5:15,19.1,0.0,272.0466667,0.64,1002.3133330000001,1008.913333,81.86666667,0.0,0.0,0.002
2019-07-02 5:30,19.01333333,0.0,261.74,0.62,1002.553333,1009.153333,81.99333333,0.0,0.0,0.031032021
2019-07-02 5:45,19.0,0.0,141.04,0.10666666699999999,1002.806667,1009.406667,82.31333333,0.003333333,0.0,0.173762083
2019-07-02 6:00,19.02,0.0,242.4066667,0.286666667,1002.846667,1009.446667,82.62,0.030666667,0.0,0.42851884
2019-07-02 6:15,19.13333333,0.0,191.5133333,0.44,1002.9,1009.5,81.84,0.05866666699999999,207.7333333,0.92807942
2019-07-02 6:30,19.36,0.0,212.2333333,0.566666667,1002.986667,1009.586667,81.13333333,0.08800000000000001,842.0666666999999,1.55174497
2019-07-02 6:45,19.59333333,0.0,211.96,0.893333333,1003.14,1009.74,79.91333333,0.122,660.0666670000003,2.1815225
2019-07-02 7:00,19.84,0.0,201.94666669999998,0.686666667,1003.2,1009.826667,79.43333333,0.12266666599999998,134.13333299999977,3.1128261000000004
2019-07-02 7:15,20.16,0.0,186.60666669999998,1.04,1003.2,1009.8,78.15333333,0.16800000000000004,199.3333329999998,3.9593591
2019-07-02 7:30,20.52666667,0.0,143.48,1.3466666669999998,1003.246667,1009.846667,77.01333333,0.244,612.3333340000001,4.9514731
2019-07-02 7:45,20.9,0.0,156.94,1.533333333,1003.233333,1009.833333,75.23333333,0.3226666669999999,845.933333,5.3585525
2019-07-02 8:00,21.10666667,0.0,185.83333330000002,1.6133333330000001,1003.16,1009.76,73.3,0.3540000000000001,899.9333329999995,6.496080200000001
2019-07-02 8:15,21.56666667,0.0,168.8266667,1.746666667,1003.18,1009.78,72.69333333,0.40266666699999987,900.133334000001,7.664368
2019-07-02 8:30,21.93333333,0.0,192.92,1.6,1003.353333,1009.953333,72.64666667,0.4526666660000003,899.933333,8.777722
2019-07-02 8:45,22.52,0.0,207.22,1.5,1003.4,1009.94,71.39333333,0.5066666670000002,888.6666669999995,8.726265
2019-07-02 9:00,22.19333333,0.0,221.88666669999998,1.066666667,1003.4,1010.0,72.74666667,0.3546666669999996,614.2666659999995,10.283331
2019-07-02 9:15,22.85333333,0.0,215.7333333,0.906666667,1003.28,1009.78,71.25333333,0.42200000000000015,792.1333340000001,11.071138000000001
2019-07-02 9:30,23.19333333,0.0,249.9533333,1.1866666670000001,1003.3,1009.8,68.9,0.5033333330000005,651.6000000000004,11.727530999999999
2019-07-02 9:45,23.49333333,0.0,227.1466667,1.54,1003.22,1009.72,68.30666667,0.4933333329999998,607.2666659999995,12.610758
2019-07-02 10:00,24.08666667,0.0,209.39333330000002,1.193333333,1003.206667,1009.706667,65.38,0.7079999999999993,827.7333370000015,11.902311
2019-07-02 10:15,23.86666667,0.0,267.7733333,1.553333333,1003.3,1009.8,65.1,0.4126666669999999,295.7999999999993,14.520466
2019-07-02 10:30,24.36666667,0.0,231.4533333,1.34,1003.293333,1009.793333,62.45333333,0.5660000000000007,657.7333299999991,15.433925
2019-07-02 10:45,24.62666667,0.0,276.2466667,0.846666667,1003.173333,1009.673333,60.73333333,0.41999999999999993,244.8000000000011,16.603827
2019-07-02 11:00,25.1,0.0,259.5733333,1.38,1003.18,1009.68,58.51333333,0.508666667,352.06667000000016,15.761676000000001
2019-07-02 11:15,25.08666667,0.0,223.66666669999998,1.166666667,1003.126667,1009.626667,57.87333333,0.6320000000000006,643.5333300000002,14.993838
2019-07-02 11:30,25.58,0.0,230.4733333,1.526666667,1003.06,1009.56,56.04,0.8513333329999986,879.2666699999972,15.722779999999998
2019-07-02 11:45,26.08,0.0,113.10666670000002,1.54,1002.826667,1009.326667,55.04,0.8013333330000005,781.0,19.293309
2019-07-02 12:00,26.13333333,0.0,275.0933333,1.753333333,1002.653333,1009.153333,54.7,0.739999997,686.7333300000028,17.989921
2019-07-02 12:15,26.3,0.0,256.8266667,1.486666667,1002.593333,1009.093333,54.31333333,0.6660000000000004,596.3999999999996,17.565973
2019-07-02 12:30,26.92,0.0,196.02,1.526666667,1002.5,1008.973333,53.13333333,0.7493333399999997,758.0666699999983,19.760731
2019-07-02 12:45,27.31333333,0.0,249.71333330000002,1.3933333330000002,1002.506667,1008.9333330000001,51.65333333,0.7833333299999996,774.4666600000019,21.324455
2019-07-02 13:00,28.02666667,0.0,236.48,1.8733333330000002,1002.446667,1008.86,50.94666667,0.8253333300000012,805.3333399999974,19.335598
2019-07-02 13:15,27.57333333,0.0,197.1533333,1.6133333330000001,1002.413333,1008.8133330000001,49.76666667,0.895999999999999,838.2666600000048,19.126279
2019-07-02 13:30,28.15333333,0.0,205.92,1.6,1002.28,1008.68,48.34666667,0.7473333400000008,764.7333399999952,20.510532
2019-07-02 13:45,28.16,0.0,242.6933333,1.6466666669999999,1002.146667,1008.546667,47.13333333,0.6266666599999997,565.1333300000006,19.039461
2019-07-02 14:00,28.14,0.0,254.0466667,1.8066666669999998,1002.106667,1008.506667,46.82,0.6240000000000006,561.6000000000022,18.163089000000003
2019-07-02 14:15,28.97333333,0.0,264.6866667,1.533333333,1001.946667,1008.346667,44.72,0.8693333400000007,853.3333300000013,20.192534
2019-07-02 14:30,29.51333333,0.0,254.4533333,1.66,1001.826667,1008.226667,42.26,0.8806666599999993,900.2000000000007,20.199412
2019-07-02 14:45,29.60666667,0.0,281.64,1.9133333330000002,1001.633333,1008.033333,38.34,0.8566666699999992,900.0,19.725620000000003
2019-07-02 15:00,29.82,0.0,283.9,1.68,1001.54,1007.94,40.30666667,0.7953333299999983,899.7999999999993,17.988523
2019-07-02 15:15,30.04666667,0.0,279.64,1.6266666669999998,1001.5666669999999,1007.966667,40.15333333,0.7686666700000018,900.0666699999965,16.567154000000002
2019-07-02 15:30,29.72,0.0,270.3133333,2.02,1001.573333,1007.973333,40.27333333,0.6813333300000011,768.533330000002,17.177076
2019-07-02 15:45,29.59333333,0.0,272.2866667,1.3666666669999998,1001.553333,1007.953333,41.12666667,0.5506666699999982,677.2666700000009,16.120751000000002
2019-07-02 16:00,29.27333333,0.0,274.5733333,1.4333333330000002,1001.426667,1007.826667,42.38666667,0.42400000000000304,778.2666699999972,14.224460999999998
2019-07-02 16:15,28.92,0.0,299.12,1.773333333,1001.453333,1007.853333,43.22,0.272666669999996,362.2000000000007,14.235419
2019-07-02 16:30,29.05333333,0.0,257.68,1.473333333,1001.4,1007.8,42.92,0.3240000000000016,752.6666600000026,13.177046300000002
2019-07-02 16:45,29.90666667,0.0,257.72,1.42,1001.373333,1007.773333,42.08,0.5120000000000005,899.933339999996,11.574183999999999
2019-07-02 17:00,29.53333333,0.0,267.2533333,1.3,1001.266667,1007.666667,42.34666667,0.47666665999999935,900.1333300000006,10.0018929
2019-07-02 17:15,29.63333333,0.0,201.3733333,1.146666667,1001.166667,1007.5666669999999,42.88666667,0.41933334000000144,900.0,9.044432400000002
2019-07-02 17:30,29.58666667,0.0,299.8,1.72,1001.1,1007.5,42.30666667,0.3906666599999973,899.9333300000035,7.9253648000000005
2019-07-02 17:45,29.62,0.0,269.7266667,1.42,1001.16,1007.56,42.64666667,0.33933334000000315,900.1333399999967,6.3732504
2019-07-02 18:00,29.28666667,0.0,311.7533333,1.86,1001.2,1007.6,43.30666667,0.28266665999999674,899.8000000000029,5.1861137
2019-07-02 18:15,29.14666667,0.0,301.12,2.093333333,1001.28,1007.68,44.82666667,0.23400000000000176,828.7333299999955,3.9731747000000004
2019-07-02 18:30,28.64666667,0.0,304.5933333,2.673333333,1001.36,1007.76,48.92,0.20599999999999952,856.2000000000044,3.19696336
2019-07-02 18:45,27.83333333,0.0,304.46,2.5066666669999997,1001.44,1007.84,53.1,0.17133334000000033,897.4666699999943,2.20675441
2019-07-02 19:00,27.21333333,0.0,302.4,2.386666667,1001.593333,1007.993333,55.40666667,0.11400000000000077,383.1333300000042,1.33731565
2019-07-02 19:15,26.86666667,0.0,300.20666669999997,2.62,1001.6,1008.086667,55.42666667,0.07866665999999967,0.0,0.744597719
2019-07-02 19:30,26.62666667,0.0,304.7333333,1.8466666669999998,1001.693333,1008.193333,55.57333333,0.04333334000000022,0.0,0.37431503
2019-07-02 19:45,26.24,0.0,299.52666669999996,1.6,1001.8,1008.3,56.46,0.035333330000000274,0.0,0.12501073099999999
2019-07-02 20:00,26.08,0.0,261.7,1.213333333,1001.8133330000001,1008.3133330000001,58.83333333,0.014666670000000437,0.0,0.027000000000000003
2019-07-02 20:15,25.74666667,0.0,252.5,1.013333333,1001.9333330000001,1008.4333330000001,60.36,0.001333329999997801,0.0,0.01
2019-07-02 20:30,25.66666667,0.0,262.7266667,1.34,1002.146667,1008.646667,61.2,0.0,0.0,0.0
2019-07-02 20:45,25.6,0.0,268.4866667,1.126666667,1002.36,1008.86,61.29333333,0.006666670000001318,0.0,0.0
2019-07-02 21:00,25.49333333,0.0,273.70666669999997,1.146666667,1002.586667,1009.086667,61.53333333,0.0033333300000002453,0.0,0.0
2019-07-02 21:15,25.38666667,0.0,273.4266667,1.12,1002.84,1009.34,62.29333333,0.0,0.0,0.0
2019-07-02 21:30,25.36,0.0,303.5,1.3133333329999999,1003.113333,1009.613333,62.60666667,0.0,0.0,0.0
2019-07-02 21:45,24.99333333,0.0,294.28,1.38,1003.18,1009.68,62.55333333,0.0,0.0,0.0
2019-07-02 22:00,24.67333333,0.0,319.8666667,1.8533333330000001,1003.366667,1009.866667,64.56,0.0,0.0,0.0
2019-07-02 22:15,24.32666667,0.0,326.0733333,1.446666667,1003.466667,1009.966667,66.66,0.0,0.0,0.0
2019-07-02 22:30,24.09333333,0.0,293.6133333,1.32,1003.46,1009.96,68.62,0.0,0.0,0.0
2019-07-02 22:45,23.73333333,0.0,246.28666669999998,0.76,1003.253333,1009.753333,70.42,0.0,0.0,0.0
2019-07-02 23:00,23.36666667,0.0,42.27333333,1.2066666670000001,1002.946667,1009.446667,73.26,0.0,0.0,0.0
2019-07-02 23:15,23.2,0.0,188.04,0.793333333,1002.8133330000001,1009.3133330000001,74.94666667,0.0,0.0,0.0
2019-07-02 23:30,23.18666667,0.0,212.1466667,0.39333333299999995,1002.853333,1009.353333,75.64666667,0.0,0.0,0.0
2019-07-02 23:45,23.14666667,0.0,319.3266667,1.04,1002.973333,1009.473333,76.2,0.0,0.0,0.0
2019-07-03 0:00,23.0,0.0,330.24,1.146666667,1003.12,1009.62,77.23333333,0.0,0.0,0.0
2019-07-03 0:15,22.82666667,0.0,323.2666667,1.093333333,1003.126667,1009.626667,77.01333333,0.0,0.0,0.0
2019-07-03 0:30,22.68666667,0.0,296.02666669999996,0.8733333329999999,1003.153333,1009.653333,77.72666667,0.0,0.0,0.0
2019-07-03 0:45,22.44,0.0,291.52,0.64,1002.96,1009.526667,79.32,0.0,0.0,0.0
2019-07-03 1:00,22.40666667,0.0,274.3666667,0.62,1002.986667,1009.586667,80.18,0.0,0.0,0.0
2019-07-03 1:15,22.32666667,0.0,287.6733333,0.846666667,1002.846667,1009.446667,80.23333333,0.0,0.0,0.0
2019-07-03 1:30,22.20666667,0.0,291.53333330000004,0.66,1002.853333,1009.453333,80.81333333,0.0,0.0,0.0
2019-07-03 1:45,22.2,0.0,243.9,0.6133333329999999,1003.12,1009.72,81.06,0.0,0.0,0.0
2019-07-03 2:00,22.14,0.0,305.7866667,0.573333333,1003.233333,1009.833333,81.3,0.0,0.0,0.0
2019-07-03 2:15,22.06,0.0,194.6266667,0.10666666699999999,1003.2,1009.8,81.66,0.0,0.0,0.0
2019-07-03 2:30,21.83333333,0.0,230.84,0.573333333,1003.26,1009.86,81.99333333,0.0,0.0,0.0
2019-07-03 2:45,21.78,0.0,168.2466667,0.226666667,1003.333333,1009.9333330000001,82.10666667,0.0,0.0,0.0
2019-07-03 3:00,21.76,0.0,240.62,0.26666666699999997,1003.62,1010.22,82.19333333,0.0,0.0,0.0
2019-07-03 3:15,21.60666667,0.0,164.0466667,0.15333333300000002,1003.54,1010.14,82.95333333,0.0,0.0,0.0
